source_id,image_use_id,asset_sha1,x,y,width,height,region,coverage_status,decision_is_final,must_recheck_before_close,nearest_labels_for_search_only,review_notes
S-078,IU-078,bae75c56f46e59d820f61c19c3e226c05f970398,759.0395649481598,6771.229218937134,952.0,317.0,R02,processed-stage4-r02,yes,no,T-049:varybyquery | T-050:default | T-051:vs not default(ignore some keys) | T-027:!!! | T-028:the difference is more logical/semantic,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-079,IU-079,82e3e29d626a1a35f178a9d192d937d7eb6c31d3,787.7616515367008,6148.951407250931,659.0,126.0,R02,processed-stage4-r02,yes,no,T-049:varybyquery | T-050:default | T-051:vs not default(ignore some keys) | T-047:can we rely on some custom policy defaults? | T-027:!!!,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-080,IU-080,e6d844487684826b063df03dbae8f6ec67aa947c,3236.6849547959428,6146.49418293127,976.0,422.0,R02,processed-stage4-r02,yes,no,T-027:!!! | T-028:the difference is more logical/semantic | T-005:varybyvalue | T-007:allows multiple variants of cache response (like any vary) | T-008:depending on the result of callback or not callback,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-081,IU-081,f43138d3a502257e7e1de721b56584be84f8b071,181.07253975194726,4115.383508666298,920.0,389.0,R02,processed-stage4-r02,yes,no,T-029:will we serve the cache of user id 1 | T-030:to user id 2 without varybyroutevalues | T-047:can we rely on some custom policy defaults? | T-031:both setvarybyroutevalue | T-032:and setvarybyhost,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-082,IU-082,d1693e25e0ddba75045411d8de3ce59672a29760,428.4305291998953,4996.217876759791,924.0,179.0,R02,processed-stage4-r02,yes,no,T-049:varybyquery | T-050:default | T-051:vs not default(ignore some keys) | T-047:can we rely on some custom policy defaults? | T-029:will we serve the cache of user id 1,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-083,IU-083,d1693e25e0ddba75045411d8de3ce59672a29760,13221.76426943427,5956.217876759791,924.0,179.0,R03,processed-stage4-r03,yes,no,"T-026:when populated | T-025:responsetime | T-048:can we rely on some custom policy defaults? | T-052:custom | T-053:cachevaryvyrules.querykeys = ""*""",Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-084,IU-084,c69c5a6c8db0089098230a29e64300d371e6f34c,413.4305291998953,5210.217953053736,904.0,121.0,R02,processed-stage4-r02,yes,no,T-049:varybyquery | T-050:default | T-051:vs not default(ignore some keys) | T-047:can we rely on some custom policy defaults? | T-029:will we serve the cache of user id 1,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-085,IU-085,c69c5a6c8db0089098230a29e64300d371e6f34c,13206.76426943427,6170.217953053736,904.0,121.0,R03,processed-stage4-r03,yes,no,"T-026:when populated | T-025:responsetime | T-048:can we rely on some custom policy defaults? | T-052:custom | T-053:cachevaryvyrules.querykeys = ""*""",Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-086,IU-086,4e7c62132610ae711df0b5a7604651998c05378e,1275.33166048167,4132.469316898827,925.0,292.0,R02,processed-stage4-r02,yes,no,T-031:both setvarybyroutevalue | T-032:and setvarybyhost | T-033:do nothing | T-029:will we serve the cache of user id 1 | T-030:to user id 2 without varybyroutevalues,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-087,IU-087,6b1df2580e93fdca7aeb0d6a65f5757f8a48dd96,14576.094716236277,8749.758212015902,781.0,91.0,R03,processed-stage4-r03,yes,no,"T-053:cachevaryvyrules.querykeys = ""*"" | T-059:can we jsut set allowcachelookiup to false | T-060:to dissallow serving cached response | T-061: | T-062:when each rule check runs",Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-088,IU-088,f7c78c322df5a5ee466f26627e42531c4dea613d,14564.094716236277,8861.09158603934,941.0,471.0,R03,processed-stage4-r03,yes,no,"T-053:cachevaryvyrules.querykeys = ""*"" | T-059:can we jsut set allowcachelookiup to false | T-060:to dissallow serving cached response | T-061: | T-062:when each rule check runs",Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-089,IU-089,9b1b4172cca711ab39da1204675e496fb5df06b1,11183.263346512798,8688.74018188992,1027.0,312.0,R03,processed-stage4-r03,yes,no,T-017:custom policy vs fluent builder | T-054:decide whether you want to | T-055:serve the current cached response | T-056:based on something from request by | T-057:setting responseexpirationtimespan,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-090,IU-090,6776a9cac442e4063269c3dea298e4760cb6cdbd,11199.50573364849,9011.64423059631,998.0,273.0,R03,processed-stage4-r03,yes,no,T-017:custom policy vs fluent builder | T-054:decide whether you want to | T-055:serve the current cached response | T-056:based on something from request by | T-057:setting responseexpirationtimespan,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-091,IU-091,4a067e9072b82aa567b204ef7908edde22a95127,11206.894588628958,9342.866469772747,941.0,195.0,R03,processed-stage4-r03,yes,no,T-017:custom policy vs fluent builder | T-054:decide whether you want to | T-055:serve the current cached response | T-056:based on something from request by | T-057:setting responseexpirationtimespan,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-092,IU-092,b5d7da39aa555461db42fc8ecf163f0aa9e85dba,11211.728023687552,9855.866469772747,998.0,329.0,R03,processed-stage4-r03,yes,no,T-054:decide whether you want to | T-055:serve the current cached response | T-056:based on something from request by | T-057:setting responseexpirationtimespan | T-058:but need to reset in serverrespone method to avoid some unexpected behavior,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-093,IU-093,a0e9e0a58b86682fbe48b254cf3c34b761fc4ca5,11213.950110276095,9584.755324753216,718.0,229.0,R03,processed-stage4-r03,yes,no,T-054:decide whether you want to | T-055:serve the current cached response | T-056:based on something from request by | T-057:setting responseexpirationtimespan | T-017:custom policy vs fluent builder,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-094,IU-094,90bfb24122efd200be81c3907441d771b607d73a,11201.339066981824,10184.19980310609,941.0,239.0,R04,processed-stage4-r04,yes,no,T-054:decide whether you want to | T-055:serve the current cached response | T-056:based on something from request by | T-057:setting responseexpirationtimespan | T-058:but need to reset in serverrespone method to avoid some unexpected behavior,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-095,IU-095,f160a92253855af1f6191de2a44e91aee7e3fe6b,11185.505631923228,10425.310897262996,1066.0,159.0,R04,processed-stage4-r04,yes,no,T-054:decide whether you want to | T-055:serve the current cached response | T-056:based on something from request by | T-057:setting responseexpirationtimespan | T-058:but need to reset in serverrespone method to avoid some unexpected behavior,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-096,IU-096,b440a14ade4a1e1e8e3548850d9ba0e2a2f69204,11158.672298589896,10648.255273890605,1053.0,142.0,R04,processed-stage4-r04,yes,no,T-054:decide whether you want to | T-055:serve the current cached response | T-056:based on something from request by | T-057:setting responseexpirationtimespan | T-058:but need to reset in serverrespone method to avoid some unexpected behavior,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-097,IU-097,27e9c35cd658c1f567e60a2510d50acabd71204b,11169.394588628958,10810.033085576808,1036.0,314.0,R04,processed-stage4-r04,yes,no,T-058:but need to reset in serverrespone method to avoid some unexpected behavior | T-054:decide whether you want to | T-055:serve the current cached response | T-056:based on something from request by | T-057:setting responseexpirationtimespan,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-098,IU-098,685e5f6cb81aac0d9fe428a4181b26e69aaa6568,11133.616776942761,11129.088708949199,1032.0,327.0,R04,processed-stage4-r04,yes,no,T-058:but need to reset in serverrespone method to avoid some unexpected behavior | T-054:decide whether you want to | T-055:serve the current cached response | T-056:based on something from request by | T-057:setting responseexpirationtimespan,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-099,IU-099,a6464f876b44515bf757d76641d57e09eb763854,11131.561357020886,11461.81089726301,1005.0,346.0,R04,processed-stage4-r04,yes,no,T-058:but need to reset in serverrespone method to avoid some unexpected behavior | T-084:about cookies and output cache | T-054:decide whether you want to | T-055:serve the current cached response | T-056:based on something from request by,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-100,IU-100,e3add4b86676a2bfd3c7a6242dd08db413a83d35,11154.727921962292,11771.866469772776,1012.0,357.0,R04,processed-stage4-r04,yes,no,T-084:about cookies and output cache | T-058:but need to reset in serverrespone method to avoid some unexpected behavior | T-085:even if you dont set cookie | T-086:you shouldnt use cache for endpoints | T-087:that internally depend on session and,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-101,IU-101,d7ca400464d8474def64278581c45d0d0d015be5,11120.783443609427,12128.755324753245,971.0,301.0,R04,processed-stage4-r04,yes,no,T-084:about cookies and output cache | T-085:even if you dont set cookie | T-086:you shouldnt use cache for endpoints | T-087:that internally depend on session and | T-088:user specific thing,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-102,IU-102,72e5e1f7e9581b38eef69cf5865114ab562a4a2f,12945.17822644104,11049.50249753684,966.0,351.0,R04,processed-stage4-r04,yes,no,T-058:but need to reset in serverrespone method to avoid some unexpected behavior | T-054:decide whether you want to | T-055:serve the current cached response | T-056:based on something from request by | T-057:setting responseexpirationtimespan,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-103,IU-103,2cc5cc1ebe3f11838fdd2c6eedbbbb7580da8e9f,12977.082900071257,11452.694709133833,945.0,482.0,R04,processed-stage4-r04,yes,no,T-058:but need to reset in serverrespone method to avoid some unexpected behavior | T-084:about cookies and output cache | T-054:decide whether you want to | T-055:serve the current cached response | T-056:based on something from request by,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-104,IU-104,38253f68f3e5e2e5d4a661b451884a0c2caae3e6,12943.70215063696,12006.987322770194,956.0,181.0,R04,processed-stage4-r04,yes,no,T-084:about cookies and output cache | T-058:but need to reset in serverrespone method to avoid some unexpected behavior | T-063:place in cacherequest | T-064:shit like this | T-054:decide whether you want to,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-105,IU-105,33f58861e82e7b91ab2c39db780f0816b26c4c17,13993.974766936677,11082.714595497466,950.0,175.0,R04,processed-stage4-r04,yes,no,T-063:place in cacherequest | T-064:shit like this | T-059:can we jsut set allowcachelookiup to false | T-060:to dissallow serving cached response | T-061:,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-106,IU-106,24f8672dd3f7dfdb5d82d714aadf530620182630,15450.343678078372,10961.778905133087,1609.0,253.0,R05,processed-stage4-r05,yes,no,T-063:place in cacherequest | T-064:shit like this | T-059:can we jsut set allowcachelookiup to false | T-060:to dissallow serving cached response | T-061:,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-107,IU-107,36cd4ab585b36cabd22145ce8179a27388d1a672,15554.596009621418,11433.053980148714,904.0,482.0,R05,processed-stage4-r05,yes,no,T-063:place in cacherequest | T-064:shit like this | T-067:when methods run | T-068:what we can set | T-059:can we jsut set allowcachelookiup to false,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-108,IU-108,2b4f5ea0fdb5886f43bcaf37c71cf4d18567e009,15546.881698786947,12022.386809173298,983.0,396.0,R05,processed-stage4-r05,yes,no,T-063:place in cacherequest | T-064:shit like this | T-067:when methods run | T-068:what we can set | T-059:can we jsut set allowcachelookiup to false,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-109,IU-109,1bd886746f062ad74ead033c5f38be40ab7bd6e3,17923.38170556863,10709.008002490755,990.0,203.0,R05,processed-stage4-r05,yes,no,T-065:when methods run | T-066:when dont | T-093:yes we can have allowstorage true/false | T-094:and then change it based on response | T-095:here,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-110,IU-110,6dfabd391d3583d77aa7719f3ca29d572e25f307,17958.548270510037,11009.841284961458,923.0,328.0,R05,processed-stage4-r05,yes,no,T-093:yes we can have allowstorage true/false | T-094:and then change it based on response | T-095:here | T-065:when methods run | T-066:when dont,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-111,IU-111,67bac99aa706583e0bb4cb38dfe21026b0444bb1,17959.8581035569,11375.080422026436,943.0,163.0,R05,processed-stage4-r05,yes,no,T-093:yes we can have allowstorage true/false | T-094:and then change it based on response | T-095:here | T-065:when methods run | T-066:when dont,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-112,IU-112,14e99e484055ecef69020927d723991b46490383,9574.656334730993,11350.811741225927,873.0,482.0,R04,processed-stage4-r04,yes,no,T-077:do not cache error resp | T-076:do not cache responses with cookies | T-075:cache small | T-081:when have some cache hit logic | T-082:with expiration and want to set explicitly for,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-113,IU-113,19d311a2b295afc4d1642cfd9986cee58eb8ff69,9592.426874513789,11968.664979418401,947.0,466.0,R04,processed-stage4-r04,yes,no,T-075:cache small | T-076:do not cache responses with cookies | T-077:do not cache error resp | T-081:when have some cache hit logic | T-082:with expiration and want to set explicitly for,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-114,IU-114,16edc34a597a5d33bfa3982510b6f423ffd51c38,9595.305736374583,12453.180093942541,837.0,200.0,R04,processed-stage4-r04,yes,no,T-075:cache small | T-076:do not cache responses with cookies | T-081:when have some cache hit logic | T-082:with expiration and want to set explicitly for | T-083:new cache,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-115,IU-115,da4df1db98633d66e94644e08eb784496692fbd1,9606.45089106277,12787.175322103049,817.0,482.0,R04,processed-stage4-r04,yes,no,T-075:cache small | T-081:when have some cache hit logic | T-082:with expiration and want to set explicitly for | T-083:new cache | T-074:cache redirects/dont cache,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-116,IU-116,3e2af6703fd94347448f82ac05c40c87a0fdb3fd,9736.89162578628,13607.058830958686,931.0,168.0,R04,processed-stage4-r04,yes,no,T-074:cache redirects/dont cache | T-081:when have some cache hit logic | T-082:with expiration and want to set explicitly for | T-083:new cache | T-075:cache small,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-117,IU-117,8d9f29705de888ad158aca6a623201eec6be53a1,9717.263997760077,13798.993490049597,832.0,496.0,R04,processed-stage4-r04,yes,no,T-074:cache redirects/dont cache | T-081:when have some cache hit logic | T-082:with expiration and want to set explicitly for | T-083:new cache | T-073:skip personalized,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-118,IU-118,3179b8c996aab93b21394299a611d1ee4caba470,9774.074455904629,14422.630015521598,691.0,482.0,R04,processed-stage4-r04,yes,no,T-073:skip personalized | T-074:cache redirects/dont cache | T-069:set expiration time based on response | T-081:when have some cache hit logic | T-082:with expiration and want to set explicitly for,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-119,IU-119,3bf2930b90e916d75548a5b903299d3c71ef1610,9695.048225351264,15297.45795186747,966.0,147.0,R04,processed-stage4-r04,yes,no,T-073:skip personalized | T-069:set expiration time based on response | T-074:cache redirects/dont cache | T-070:cache only hot products | T-071:at general products endpoint,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-120,IU-120,4a0af8e7320b9b3abf5a06ac43685825f1549e42,9682.67595721197,15469.1955117929,836.0,482.0,R04,processed-stage4-r04,yes,no,T-073:skip personalized | T-069:set expiration time based on response | T-074:cache redirects/dont cache | T-070:cache only hot products | T-071:at general products endpoint,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-121,IU-121,95a67ec822872dbeae3cf02b819e8166488c8090,9669.396747190753,16121.685113621726,707.0,212.0,R04,processed-stage4-r04,yes,no,T-069:set expiration time based on response | T-070:cache only hot products | T-071:at general products endpoint | T-072:avoid a lot of unused cache entries | T-073:skip personalized,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-122,IU-122,669b076f58e06df2c4887d274e36d6d1e31f3174,9669.181053764376,16364.710792776557,746.0,482.0,R04,processed-stage4-r04,yes,no,T-070:cache only hot products | T-071:at general products endpoint | T-072:avoid a lot of unused cache entries | T-069:set expiration time based on response | T-073:skip personalized,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-123,IU-123,e7c9aaff1b8e0e439cf82eb4173d2506d569f248,9646.51799630297,16864.45795186746,857.0,181.0,R04,processed-stage4-r04,yes,no,T-070:cache only hot products | T-071:at general products endpoint | T-072:avoid a lot of unused cache entries | T-069:set expiration time based on response | T-073:skip personalized,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-124,IU-124,c1c1f4a88d6d3ae72618d54ff2bc7ba8c4bf902f,7882.326905933108,10582.14234246108,938.0,297.0,R04,processed-stage4-r04,yes,no,T-078:respect cachcontrol maxage 0 | T-079:force fresh for admins | T-077:do not cache error resp | T-076:do not cache responses with cookies | T-080:disallow shit explicitly,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-125,IU-125,9c5d958cbbf80d46d31d9fb289e313f08d95bfc7,7862.720600266309,10902.81939673005,935.0,482.0,R04,processed-stage4-r04,yes,no,T-079:force fresh for admins | T-078:respect cachcontrol maxage 0 | T-076:do not cache responses with cookies | T-077:do not cache error resp | T-080:disallow shit explicitly,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-126,IU-126,9fc700bb9637c7f3c6cc9bb297adccac981005f5,7880.963397596853,11537.232140049247,723.0,482.0,R04,processed-stage4-r04,yes,no,T-079:force fresh for admins | T-080:disallow shit explicitly | T-076:do not cache responses with cookies | T-077:do not cache error resp | T-078:respect cachcontrol maxage 0,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-127,IU-127,641dde499e1efb47fbe03713882ca0697ce0458b,7890.246291198045,12628.873923630828,875.0,482.0,R04,processed-stage4-r04,yes,no,T-080:disallow shit explicitly | T-081:when have some cache hit logic | T-082:with expiration and want to set explicitly for | T-083:new cache | T-075:cache small,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-128,IU-128,3ed672b21440c4c8b5beb043263d597c4cab0eba,7881.678594301419,13139.350259428826,854.0,482.0,R04,processed-stage4-r04,yes,no,T-081:when have some cache hit logic | T-082:with expiration and want to set explicitly for | T-083:new cache | T-080:disallow shit explicitly | T-075:cache small,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-129,IU-129,a61f6dbcc99a6e2679406fe9c6e74ebcf417734c,13133.51874224079,13121.973485898208,951.0,481.0,R04,processed-stage4-r04,yes,no,T-084:about cookies and output cache | T-090:!!! | T-085:even if you dont set cookie | T-086:you shouldnt use cache for endpoints | T-087:that internally depend on session and,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-130,IU-130,ade65d68a18bf5379e21f2a84e771effda26bbcd,13135.609716065956,13659.670321502792,1005.0,225.0,R04,processed-stage4-r04,yes,no,T-090:!!! | T-084:about cookies and output cache | T-089:judy set outputcache disabled | T-085:even if you dont set cookie | T-086:you shouldnt use cache for endpoints,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-131,IU-131,38b90d4c4e643cc88043ed3d5883602145a706b5,13194.279927545456,14125.770249361183,962.0,409.0,R04,processed-stage4-r04,yes,no,T-090:!!! | T-089:judy set outputcache disabled | T-085:even if you dont set cookie | T-086:you shouldnt use cache for endpoints | T-087:that internally depend on session and,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-132,IU-132,cbd1565d1dd7e7b5a314273a90e5e9ac268744c3,13172.628449384945,14715.270249361169,1015.0,270.0,R04,processed-stage4-r04,yes,no,T-090:!!! | T-089:judy set outputcache disabled | T-085:even if you dont set cookie | T-086:you shouldnt use cache for endpoints | T-087:that internally depend on session and,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-133,IU-133,6e7ebb6552a0f065dbcd707eb563e405688dee31,20008.355586671034,10488.486240966884,932.0,177.0,R05,processed-stage4-r05,yes,no,T-091:can we have allowstorage false and | T-092:ahve serverresponse run? | T-096:can we set allowstorage in | T-097:servefromcache | T-098:or we need to set all the allow things before,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-134,IU-134,7e3900f31a64dddd91313b1d1f10a681fe159b9d,20015.79996329864,10714.04181347665,946.0,357.0,R05,processed-stage4-r05,yes,no,T-096:can we set allowstorage in | T-097:servefromcache | T-098:or we need to set all the allow things before | T-099:middleware in cacherequest? | T-091:can we have allowstorage false and,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-135,IU-135,51ca7279ccc607612ba9cf5b3cae1c7164cea016,19937.244441651503,11106.041813476642,992.0,413.0,R05,processed-stage4-r05,yes,no,T-096:can we set allowstorage in | T-097:servefromcache | T-098:or we need to set all the allow things before | T-099:middleware in cacherequest? | T-093:yes we can have allowstorage true/false,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-136,IU-136,039237b9787efd82e0462b3ac40f97831808588f,20015.603058335924,12000.152919193226,987.0,407.0,R05,processed-stage4-r05,yes,no,"T-096:can we set allowstorage in | T-097:servefromcache | T-098:or we need to set all the allow things before | T-099:middleware in cacherequest? | T-114:just dont set here,",Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-137,IU-137,89cbba45e5e957a2652248ae244a52885d4432e6,8178.206645147386,3778.6046060131594,972.0,285.0,R03,processed-stage4-r03,yes,no,"T-103:one key, different | T-104:tags for different entry values by condition? | T-105:setting this shit manually? | T-102:get bytes too | T-100:are ioutputcachestore methods to read/write",Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-138,IU-138,3dc4c17f8578b3d6636cda0144326310c2bc357a,8172.76277965931,4206.04359322679,952.0,399.0,R03,processed-stage4-r03,yes,no,"T-103:one key, different | T-104:tags for different entry values by condition? | T-105:setting this shit manually? | T-102:get bytes too | T-109:where we can set tags in custom",Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-139,IU-139,1f64c18351fb371fc7c26fa1a3a12be93e337cad,8190.930947560932,4624.877761419371,1005.0,280.0,R03,processed-stage4-r03,yes,no,"T-103:one key, different | T-104:tags for different entry values by condition? | T-105:setting this shit manually? | T-019:enableoutputcaching | T-020:vs",Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-140,IU-140,ef7d61baef3ee1f5ae46179f624dff68873615e1,9767.541226992354,4345.929461659482,777.0,482.0,R03,processed-stage4-r03,yes,no,T-109:where we can set tags in custom | T-110:policy | T-106:does adding a tag | T-107:creates a separate cache entry with | T-108:different key?,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-141,IU-141,fb7234bdcf1a40a8c104116e46f5266e1ae85fe4,9726.439712052217,3998.7370011658736,994.0,143.0,R03,processed-stage4-r03,yes,no,T-109:where we can set tags in custom | T-110:policy | T-106:does adding a tag | T-107:creates a separate cache entry with | T-108:different key?,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-142,IU-142,a514ee952b1286d194dfa64a230300027d008ef9,14100.416337617977,6842.639688281826,1238.0,252.0,R03,processed-stage4-r03,yes,no,"T-026:when populated | T-053:cachevaryvyrules.querykeys = ""*"" | T-025:responsetime | T-048:can we rely on some custom policy defaults? | T-052:custom",Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-143,IU-143,6532da24bce5305e8fb6622038a810d60aed3686,14132.705380137802,7156.742335851264,859.0,482.0,R03,processed-stage4-r03,yes,no,"T-026:when populated | T-053:cachevaryvyrules.querykeys = ""*"" | T-025:responsetime | T-048:can we rely on some custom policy defaults? | T-052:custom",Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-144,IU-144,dcfe6feb04f622cdf8ff97b24ed20ee46bd4833d,17424.452901529803,12848.645705573179,1496.0,468.0,R05,processed-stage4-r05,yes,no,"T-111:but we can change | T-112:allowstorage here | T-113:and it will store | T-114:just dont set here, | T-115:no evidence will it have",Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-145,IU-145,3d87df37fc272816133359b6ac954b32d9904cb7,17553.61946647121,13371.978988043882,1031.0,418.0,R05,processed-stage4-r05,yes,no,T-117:where we can set tags in custom | T-118:policy | T-111:but we can change | T-112:allowstorage here | T-113:and it will store,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-146,IU-146,ef7d61baef3ee1f5ae46179f624dff68873615e1,17736.13359751061,14119.752252624829,777.0,482.0,R05,processed-stage4-r05,yes,no,T-117:where we can set tags in custom | T-118:policy | T-111:but we can change | T-112:allowstorage here | T-113:and it will store,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-147,IU-147,c9fa823d136a01c695e52ebe69a05a0f962b2084,14035.210853056189,1934.4283337949119,729.0,482.0,R03,processed-stage4-r03,yes,no,T-119:e-tag with outputcache | T-120:outputcache revalidates against cached | T-121:response | T-122: | T-123:can respect maxage by revalidating,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-148,IU-148,6111277939272245dab0df0ff2074326f6d8da70,14008.692720056555,2455.3702108875473,969.0,309.0,R03,processed-stage4-r03,yes,no,T-119:e-tag with outputcache | T-127:!!!! | T-123:can respect maxage by revalidating | T-124:ag db | T-125:better to not cache 304,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-149,IU-149,9ea21e93eec000ed16829862e16e3a44b49909d6,15101.177879303512,1920.1989517877546,858.0,482.0,R03,processed-stage4-r03,yes,no,T-120:outputcache revalidates against cached | T-121:response | T-122: | T-123:can respect maxage by revalidating | T-124:ag db,Visually and semantically reviewed in Stage4 contact-sheet pass; included in region transcript.
S-150,IU-150,be7675aa769a7499bd600baf05df41fa14d46cfd,17107.00003379512,1738.3195128562852,727.0,53.0,R01,processed-legacy-r01,yes,no,T-126:!!!! | T-120:outputcache revalidates against cached | T-121:response | T-122: | T-123:can respect maxage by revalidating,Matched to legacy R01 by exact SHA-1 and coordinates.
S-151,IU-151,775e2763692a9f512bcb8337cbf055e2921163b5,17102.2380709045,1811.7718356799428,927.0,348.0,R01,processed-legacy-r01,yes,no,T-126:!!!! | T-123:can respect maxage by revalidating | T-124:ag db | T-120:outputcache revalidates against cached | T-121:response,Matched to legacy R01 by exact SHA-1 and coordinates.
S-152,IU-152,c4b3385f54ba93a8048381f8af0c42d180a944f7,17073.166816719233,2278.2242456966865,928.0,257.0,R01,processed-legacy-r01,yes,no,T-126:!!!! | T-123:can respect maxage by revalidating | T-124:ag db | T-125:better to not cache 304 | T-120:outputcache revalidates against cached,Matched to legacy R01 by exact SHA-1 and coordinates.
S-153,IU-153,c83727495b539af5caa7aaeb9ea1d6c3453618f7,17099.428605223693,2763.4147800158803,925.0,479.0,R01,processed-legacy-r01,yes,no,T-125:better to not cache 304 | T-123:can respect maxage by revalidating | T-124:ag db | T-126:!!!! | T-127:!!!!,Matched to legacy R01 by exact SHA-1 and coordinates.
S-154,IU-154,c772391b517c5032984ec8f84469a253aeda86d6,17117.285922466996,3406.652729932184,935.0,423.0,R01,processed-legacy-r01,yes,no,T-125:better to not cache 304 | T-127:!!!! | T-123:can respect maxage by revalidating | T-124:ag db | T-126:!!!!,Matched to legacy R01 by exact SHA-1 and coordinates.
